Commit SHA,Author,Date,Commit Message
5fa245aab5d2c3db378dd51cf2b323b3838a7486,Viatcheslav Ivanov,2021-03-30,chore: fix finance service healthcheck
446bf7ca947bc5bf7cca6ec3fd5f291b213ef7ee,Carlos Renato Salim Campos,2021-03-29,Change Invoices to subscriptionInvoices (#272)
0bbcead814ab327f8e7692dfcc4b279b63a6cce1,Viatcheslav Ivanov,2021-03-29,chore: integrate with finance-service
f67fa39691320b664e5a5764481b4998cdf36010,,2021-03-29,Update dependencies to latest (#270)
2d434478805d88229da76c9c4570a29739ead2eb,Isao Kozakai,2021-03-26,[OE-1371] Add currency to purchaseOrders (#269)
dc77b2d4f02c6b0fa6d83b46390ce491f5295ba3,Isao Kozakai,2021-03-26,[OE-1371] Make currency nullable (#268)
3c985b3e1bebc8c948082e889b183525210ffb08,Isao Kozakai,2021-03-26,[OE-1371] Add currency to PurchaseOrderProduct (#267)
eff09e7911f72f2aaf0bd421375df84894ea950d,Isao Kozakai,2021-03-26,[OE-1371] Use currency depending on product (#266)
4eec23e18c04cbfe16aa2258b6e3304a44c6abb6,Viatcheslav Ivanov,2021-03-25,[OE-1371] Use currency for products (#265)
1c37fd1339742affcb15d29962c5a47879c8b288,,2021-03-24,Update dependencies to latest (#264)
fe62adeb3e8371e546a3cf2afab3ea3c813e0c92,Viatcheslav Ivanov,2021-03-23,chore: add numberSampleIncluded to product
e1fdd6731600f3796b9fea368e4c9e87fcd1e2d9,Carlos Renato Salim Campos,2021-03-21,[OE-1310] I want to see PO production run (#263)
e503d1934bedaa5e0a75923d93c4b20b129af803,Isao Kozakai,2021-03-20,[OE-1036] Add isReorder and Separate sample shipments from regular shipments (#262)
5214cde941c28f5bfc1f37cbb84b54f238b4fe47,,2021-03-20,[OE-1328] Catch PO number error and return in graphql (#261)
cb24538f1d59763ebf4eced5c615cf17ed06c312,Carlos Renato Salim Campos,2021-03-16,[OE-1379] Remove Country Validation (#260)
f3087853480c456dae701e6ee062caca69a1f516,,2021-03-16,Update dependencies to latest (#259)
e68b2c8a9b1caa6e412e24a946fe8bf604fbb1fb,Carlos Renato Salim Campos,2021-03-12,[OE-1367] Update Translations change a different user (#258)
14e6721cc260656174ff04b6536ffeaea87e7ac6,Carlos Renato Salim Campos,2021-03-12,[OE-1328] Include duplicate PO number error (#257)
00b89bbf0af756bc362bc73979025e2d9cdc388d,Carlos Renato Salim Campos,2021-03-12,[OE-1303] ProductionRun BATCH Update and new States (#256)
5fb5b66c98863306d540541a64af674ac90ea673,Carlos Renato Salim Campos,2021-03-11,[OE-1036] Separate sample shipment (#255)
7c1f0b4e9db7f7553064e9cd6081693be951fcae,Carlos Renato Salim Campos,2021-03-11,[OE-1303] As vendor I want to define production runs (#251)
ca8acc17b20392e4ebd9587fc105178a889f365b,Carlos Renato Salim Campos,2021-03-11,[OE-1333] Add PO number validation (#254)
cdd9e23871ac225a61829c2d5b4a39c3899b0ac7,Carlos Renato Salim Campos,2021-03-10,[OE-1066] Support first-time order product (#253)
ef53d37c8158284be9dd7812bfe926facb32bdf3,Carlos Renato Salim Campos,2021-03-09,[OE-1351] Include validation for Reorder (#252)
5af57729351fbeef031d3da3b99c671ee67eef05,Carlos Renato Salim Campos,2021-03-08,[OE-1301] Include Approve Purchase Order (#249)
76158c003113be9317db95a63b95ac414f9afb6d,,2021-03-08,Update dependencies to latest (#250)
b8c8490b6a0170ea5ec3b58e737642140c4f0d84,Carlos Renato Salim Campos,2021-03-04,[OE-1301] Include Product Info in PO (#248)
4fd32cd225dfc15a013f606c0a13e61b9af396b7,Carlos Renato Salim Campos,2021-03-04,[OE-1028] Include GIF (#247)
382b01f697a217f1699c86b6c4b836ee5e0e0a59,Carlos Renato Salim Campos,2021-03-03,[OE-1185] Add Partner primary contact (#246)
c2c18d5c7c39872de48b3c9ab3a862054e57ebcf,Carlos Renato Salim Campos,2021-03-03,[OE-1028] Create PO Documents (#245)
aaf33e7b2be73d44fdb20088f55838784da32179,Carlos Renato Salim Campos,2021-03-01,[OE-1290] I want to see PO Dashboard with summary (#243)
98c1f147d17dd17d1bbfbbc55b6db5f67c733735,,2021-03-01,Update dependencies to latest (#244)
c54f97bca75fbacb7e87f5be5b3bb48d7acad7bc,Carlos Renato Salim Campos,2021-02-26,[OE-1028] Submit Draft PO (#242)
c99fb084e2bb582801487e5ee50231f06f0dbd30,Carlos Renato Salim Campos,2021-02-25,[OE-1331] Customer get blank page after the submit new RFQ (#241)
48bc072729e66d5bf0a9a08154173375746c89b5,Isao Kozakai,2021-02-25,[OE-1206] Make it get data for the price breaks dialog in frontend (#240)
3e5a1deb9acac8e7230474f6913b522852085f3c,,2021-02-24,[OE-1281] Add AddressType property to Address in schema (#239)
d501220409ae7867f0bc5138aa15390628a7fac2,Carlos Renato Salim Campos,2021-02-24,[OE-1050] Submit Draft PO (#236)
bb9dd1ec1a2033e95605132d25a709b6583ac920,Isao Kozakai,2021-02-24,[OE-1039] Update the steps for PO creation (#238)
e40017f1f69bec088970a4ff8313f54e19836c45,,2021-02-22,[OE-1037] Add string scalar to resolvers (#237)
c4d8ca18bb0177f789b9bd4fb7b75af07d0c5e5b,,2021-02-22,Update dependencies to latest (#235)
91344cf0a7d19ceae190b66ae49778497f66058a,Isao Kozakai,2021-02-19,[OE-1039] Revert updateDraftPurchaseOrderProductSelection (#234)
2322e640c3363fe8b67bda0b9962dff43602e776,Isao Kozakai,2021-02-19,[OE-1285] Bug fix 1 (#233)
98fa9bdbb834282dbd4802bf9546b039e41ce2ca,Carlos Renato Salim Campos,2021-02-18,[OE-1282] Change from ShipmentsIDs to Shipments  (#231)
38280e955aa6bfe41da8a6d8fa935418ebf15afc,Isao Kozakai,2021-02-18,[OE-1039] Bring back strategies setting options (#230)
9d128a45ae288cd54aabda3852b36617f11c39b4,,2021-02-18,[OE-1091] Manage Shipping Accounts (#225)
01c2ccbfc6ae55cfed2a67504b34817b0de17249,Isao Kozakai,2021-02-17,[OE-1039] Use two line address for purchase orders (#227)
cab2265e28a2e3eab833bab28406b7e64726331e,Viatcheslav Ivanov,2021-02-17,[OE-1222] Support parent product for process (#217)
ad4b31c7e8da0a8017ba31fb2e5b1bcd959f2d80,,2021-02-17,[OE-1090] Manage shipping addresses (#214)
bab3d85b8b661af1768eec2ec1d3034f61f0ef7a,,2021-02-16,Update dependencies to latest (#229)
2f54029595beac473abfff6e87144af0609e7c9c,Carlos Renato Salim Campos,2021-02-12,User cannot send the invitation to a partner (#228)
d7d7111157b76be9e0fe6c05300c9297f6d5f4c6,,2021-02-11,Update dependencies to latest (#221)
a7a4bf22384673b0675f9e39c1442ddc057b4592,Isao Kozakai,2021-02-11,[OE-1026] Endpoints for Shipment Strategies (#215)
b8e5abc4a392438a2e5ad134aaabc7dc8c9984c7,Carlos Renato Salim Campos,2021-02-11,[OE-1134] Changes on Mutations (#223)
3af73d860ebdeff8aa87dcfe8e59061cef5b25f4,Carlos Renato Salim Campos,2021-02-11,[OE-1261] Fix Accept User Invitation (#224)
d0e4271a71d70b277d67485ff94caa98a8a627b6,Carlos Renato Salim Campos,2021-02-11,[OE-1234] Include Subscription in SubmitDraftRFQ (#226)
155115f61193fd2a0c6edd9154ec30a0e44e44ce,Carlos Renato Salim Campos,2021-02-09,[OE-1255] No Primary Subscription Payment Methods (#219)
a97ebd82528f2aee461f07fd03ad5d3adf608c57,Carlos Renato Salim Campos,2021-02-09,[OE-1245] Fix RFQ view details (#220)
ac45f595e05730e3727784e628afdc58568802bf,Carlos Renato Salim Campos,2021-02-08,Fix Next Invoice (#222)
292799f3aa387c8b8c250c1543d9d9aa0dd7ade2,Carlos Renato Salim Campos,2021-02-08,[OE-1234] New Subscription Plan (#218)
b324ee3450947f7428f83e88ee80a410bcd7c636,,2021-02-03,Update dependencies to latest (#212)
7a0f8fbb1a451a2fb6b3275938770bb641fc6e98,Carlos Renato Salim Campos,2021-02-02,Exclude timeout (#216)
