Commit SHA,Author,Date,Commit Message
74e625c38d3478a5621fbb19471754e96120ae48,Henry Ma,2021-05-13,Bug fixing in displaying Quality graph.
14f16d886745132320a55c5c69bf47531aac8942,Henry Ma,2021-05-11,"Merge pull request #1844 from omnae/OE_1541

OE-1541 disable email notification when create a new order for new wo…"
7a249438983979f4a056af3a1e747bec15f0e852,Henry Ma,2021-05-11,OE-1541 disable email notification when create a new order for new work-flow.
1902682b0c6bd390fb91dc01a0f488b56f9b15e9,Henry Ma,2021-05-11,"Merge pull request #1843 from omnae/OE_1538

Added flag of needCheckPartnerLimits to endpoint of PostOnBoardingVen…"
2441ed85af37f8ae76ec0db2492cddfc412d7664,Henry Ma,2021-05-07,"Added flag of needCheckPartnerLimits to endpoint of PostOnBoardingVendorFiles, the flag if it is true then check if inported partners are  exceeding the threshold."
85663fe75be4d52a040b252ab84e9d8f1141bbce,Henry Ma,2021-05-06,"Merge pull request #1842 from omnae/staging

Merged from Staging to Master"
321409c330298041d603b685844bcdf7d1be51da,Henry Ma,2021-05-06,"Merge pull request #1841 from omnae/master

Merged from Master"
5affbc05152a115a5e30346fa713fb8d052326b6,Henry Ma,2021-05-05,"Merge pull request #1840 from omnae/master_hotfix

Fixed a bug in retrieving pricebreaks from database."
5e7048f3c8dc8253b9f3a181f7e2cfbdba97e171,Henry Ma,2021-05-05,Fixed a bug in storing pricebreaks into database.
3515ac4e398d29c4ce7f75b79ff8e4940d566cc0,Henry Ma,2021-05-04,"Merge pull request #1839 from omnae/OE_1432

return a warning mesasge via BadRequest - though FE will treat this B…"
48533dc8be9e7de5172d40aad6c9166332e07def,Henry Ma,2021-05-04,return a warning mesasge via BadRequest - though FE will treat this BadRequest as good one after pull out warning message.
8fc13011971edcfc19af44992f4fbd418f81060c,Henry Ma,2021-05-03,"Merge pull request #1838 from omnae/OE_1432

Added warning message if user tried to import duplicated parts while …"
33a1ec7945c302d7963938e64f219ccd6b1c8ab2,Henry Ma,2021-05-03,Added warning message if user tried to import duplicated parts while onboarding.
ed72643f41d14b753b99977a853184bbee17bdbf,Henry Ma,2021-05-03,"Merge pull request #1837 from omnae/OE_1432

Added taxPercentage into AssignTermCreditToCustomer."
28dfc92be8d1f706175a5d76fb4926d5f67fdf80,Henry Ma,2021-05-03,Added taxPercentage into AssignTermCreditToCustomer.
0bc1308924731aa5110fe90025237d1d28870760,Henry Ma,2021-04-30,"Merge pull request #1836 from omnae/OE_1432

Bug fixing in getting Pricebreak when quantity less than MOQ."
afb54e3acfee7d731c8dee3e2db86a05aec96c1d,Henry Ma,2021-04-30,Bug fixing in getting Pricebreak when quantity less than MOQ.
abf58ca640ae5aaa01cfbc3aed6e3e772d1acd06,Henry Ma,2021-04-30,"Merge pull request #1835 from omnae/OE_1432

Minor"
0a5bc509751b3f1f650d83c2f6477a75471137c0,Henry Ma,2021-04-30,Minor
8396caa025ba722ff5541b6faf312d6ca34c3491,Henry Ma,2021-04-29,"Merge pull request #1834 from omnae/master_hotfix

Filtered out SaaS orders from Order History."
d50aec3e9600b49462ee3d52ebeed377b8ec79d0,Henry Ma,2021-04-29,Filtered out SaaS orders from Order History.
af8c78e7e9bfd28a4559bb5065d6d52a1bae52b4,Henry Ma,2021-04-29,"Merge pull request #1833 from omnae/OE_1432

Merged from branch of Oe-1432"
1053dd5295be4e1772bc2a88016fcadd3e775c4d,Henry Ma,2021-04-29,Copied back web.configs for Staging env.
ae804caeac0727e7a20376554a1d71413862a6a6,Henry Ma,2021-04-29,Merge remote-tracking branch 'origin/master' into OE_1432
d3d9fde7c3eaf0296d71666947705f313cdbafae,Henry Ma,2021-04-29,"Merge pull request #1832 from omnae/master_hotfix

Fixed a bug to when carrierName not presenting."
623914cdc3995f0ca1ef271078fe79b489f5a343,Henry Ma,2021-04-29,Fixed a bug to when carrierName not presenting.
e2a608f3e1f5282225d924425a89fddaca0beb87,Henry Ma,2021-04-27,"Merge pull request #1831 from omnae/hotfix/onboarding

Hotfix/onboarding"
5a8d8ed31c1cde30b75cd3d4b0c81af478942502,Rafael Sliveira Cordeiro,2021-04-27,Fix Validation for Prices
fb88bba8750d4d243d128d2250b355402a504713,Rafael Sliveira Cordeiro,2021-04-26,"Merge pull request #1829 from omnae/fix/updateNuget

Update Nuget to Improve Security"
a62b96a4f4cfa249db20fc6748567ce0c7bf2497,Rafael Sliveira Cordeiro,2021-04-26,"Merge pull request #1828 from omnae/feature/taxToCreditRel

Add Tax Field - OE-1373"
739fc164b471c6a8d037e6808c5632b33ec4c46b,Rafael Sliveira Cordeiro,2021-04-24,Update Nuget to Improve Security
4025f7f5185f1e8743e14d1ffb31a55195f3c0f5,Rafael Sliveira Cordeiro,2021-04-24,Add Tax Field
0ab3e73c9818ade062cc2ffe3164e102266c15f1,Rafael Sliveira Cordeiro,2021-04-24,Refactor
b0276ecf3b9ab9c55b45df81248813cbebe5a3fc,Henry Ma,2021-04-23,"Merge pull request #1827 from omnae/OE_1432

Removed dup check when import parts through onboarding."
6c5b324312aa52edeadce4a70dcff99d9c6eb4aa,Henry Ma,2021-04-23,Made to show order details for all orders including completed orders.
73d53366e1760a1517aaaf35734b8dba45698a19,Henry Ma,2021-04-23,"Merge pull request #1826 from omnae/master_hotfix

Patch which allow to show order details including completed orders."
710dddcf63d6039d70855535c4ded81a2ffd8faa,Henry Ma,2021-04-23,Inlcuding all complete orders too.
3ed5e0d1cdbd139c87611a0a03dc4c78ac2d71c5,Rafael Sliveira Cordeiro,2021-04-23,Refactor
0c3eb1441e76cc715c1604f90e357504e4fb7aab,Rafael Sliveira Cordeiro,2021-04-23,Update Model
fb6f251a4ac7bef88b8cb08c05bc31b3d6ed9466,Henry Ma,2021-04-22,Removed dup chech for product inported from spreadsheet file.
65b0a6d9a05b3daf5d867f7ab700017656a16cab,Henry Ma,2021-04-22,"Merge pull request #1825 from omnae/OE_1477

Skip order quantity under MOQ in CalculateAsync."
a4d754a982e61cf74571dc9ee20e01ce4a6cd20f,Henry Ma,2021-04-22,Skip order quantity under MOQ in CalculateAsync.
102444884294862b4d82384e83f2a0d1761d17fe,Henry Ma,2021-04-22,"Merge pull request #1824 from omnae/OE_1477

receiver email changes, made PlaceOrder able to order a quantity unde…"
437cab7cb7d191af6add78842a09419432f3f453,Henry Ma,2021-04-22,"receiver email changes, made PlaceOrder able to order a quantity under MOQ"
c0672fed2feab28290c9d1704cfd9e4ae93450ea,Henry Ma,2021-04-21,"Merge pull request #1823 from omnae/OE_1477

Removed check for dup in CreateRFQ. Added new endpoint of RemoveOrder() which will remove a not started o…"
76dfa025811291981a357ff9153183459ac6725d,Henry Ma,2021-04-21,"Added new endpoint of RemoveOrder() which will remove a not started order in order to redefine a new Production Run, OE-1477"
8179c44f758befef4666d4a7c3d4ada98965d27f,Henry Ma,2021-04-21,Increased timeout for transaction.
02d655e13d67c8e9a4f02ad31d79d50718f23257,Henry Ma,2021-04-21,Merge branch 'master' into master_hotfix
b931fc52788d6096518afb132819c1f04711615f,Henry Ma,2021-04-21,web.config
05f5e1007b4de3421b3ea97f24a1d290bf62e41f,Rafael Sliveira Cordeiro,2021-04-20,"Merge pull request #1820 from omnae/fix/emailSender

Fix BackgroundWorkers"
4f761e15db52d79929d8f2a64624b8ad8bcdac5a,Rafael Sliveira Cordeiro,2021-04-20,Update Profiles
80fc6e4ab230c96247c71b5b10f273c4f171dd7c,Rafael Sliveira Cordeiro,2021-04-20,"Fix Email with Attachment error
Fix Logging
Change to HenryEmail"
a087ba1ca009bba434f2ca1974c87f2a88cd0b20,Henry Ma,2021-04-16,"Merge pull request #1819 from omnae/staging

Merged from Staging"
80b323bebc61faa0b3f3f904efb2acf21c466718,Henry Ma,2021-04-16,"Merge pull request #1818 from omnae/OE_1419

Fixed a bug in retrieving a pricebreak"
9391fb2b26e7c7de3f7cf1ab55160975563433a5,Henry Ma,2021-04-16,Fixed a bug in retrieving a pricebreak
c509aba14f9710816ca73c05fb18c48a2b1b2d7e,Rafael Sliveira Cordeiro,2021-04-16,"Merge pull request #1817 from omnae/feature/syncAuth0

Feature/sync auth0"
a4c0c3482be3eaee19c915c6762dd8cb43455d2b,Rafael Sliveira Cordeiro,2021-04-16,"Merge pull request #1815 from omnae/feature/syncAuth0

Add Sync User from Auth0"
7e5d7720537b990702553aea8f9cdfb13092d1bc,Henry Ma,2021-04-15,"Merge pull request #1816 from omnae/OE_1419

Oe-1419, Created endpoint to change quantity of order"
b10abfeb781a84d2f54d2d636a6f3f8772fddf11,Henry Ma,2021-04-15,Merge remote-tracking branch 'origin/staging' into OE_1419
da86af58c22bd473da9d8d072fe11df2af0a1dfc,Henry Ma,2021-04-15,Same as previous
91663c6be15cf1ef28bf3d791e3909b10b429f4b,Henry Ma,2021-04-15,"OE-1419, Created endpoint to change quantity of order"
b301fd27a065c4cfa8c7e123aefc2d0b0e3e0e6f,Henry Ma,2021-04-15,Renamed Migration file name
093fad0613c84bf50e312d106c617f7d36fe5252,Henry Ma,2021-04-14,"Merge pull request #1814 from omnae/OE_1418

OE-1446, Changed precision from 9 to 18 to avoid overflow issue when update da…"
95ceba64d354b8dbf594ee7222dfd57877bbb5d4,Henry Ma,2021-04-14,Changed precision from 9 to 18 to avoid overflow issue when update database.
7754b5231e33dd3f5b2e3120f872ad5ea13db7bb,Henry Ma,2021-04-14,"Merge pull request #1813 from omnae/OE_1418

Changed logic when compare with given quantity to find pricebreak ent…"
9fa5cf339bcfe767ac9052d4ab3c19cd7c5d79bc,Henry Ma,2021-04-14,Reversed previous changes
8c7be74613cc34671643e4466b63a5e18ca1bb96,Henry Ma,2021-04-14,Reversed some previous changes.
a6a71ba39ec2e436db7e3cb50597f2f7d758d467,Henry Ma,2021-04-13,Removed unused code
41d94dbbd0f8b3838227438c395775293a1a97f6,Henry Ma,2021-04-13,Changed logic when compare with given quantity to find pricebreak entries. Changed all ToolingSetupCharges to 3-digit after decimal in PriceBreak table.
dd5617b80256834f90a058ce7a3846d3853cfd7a,Henry Ma,2021-04-13,"Merge pull request #1812 from omnae/OE_1426

OE-1424, Oe-426, OE-427, OE-428, OE-429, OE-430, OE-431"
51a8a7b825fa19aa613c3a57610949d5398f3d3d,Henry Ma,2021-04-12,"OE-1430, add 4 factors check before assign this RFQ to a vendor to avoid duplicated product to be created in Product table"
58ce2b4fea1cea152015619114a8ecae308985bb,Henry Ma,2021-04-12,"OE-1426, OE-1427, OE-1428, OE-1429, OE-1431 and made ToolingSetupCharges to 3-digit after decimal for the sake of consistency."
0e56b1ad45a864eae533be0dc35a8af0efeb6e02,Rafael Sliveira Cordeiro,2021-04-10,Add Sync User from Auth0
5a2f84e53923b1353f92ee2fb567bfe91decbdcd,Henry Ma,2021-04-09,"Merge pull request #1811 from omnae/staging

Release"
40e7b1e8be9f4fb36b622fbb6fb6b7cdd9899614,Henry Ma,2021-04-08,"Merge pull request #1810 from omnae/OE_1436

Fixed a bug that InvitedByCompanyId always was null for OE-1439 and m…"
e5fd2dabe64a0d71ed8df0fac77d2b3d7f997ff5,Henry Ma,2021-04-08,Added PreferredCurrency to endpoint of GetBidRFQSummaryList
0217a3da52e25992e6369ea04ce747620c700ac3,Henry Ma,2021-04-08,Refactor
50db2f011257e47699e090724fad53df8214b9c0,Henry Ma,2021-04-08,Fixed a bug that InvitedByCompanyId always was null for OE-1439 and modified GetCompanyParnters and GetCompanyParntersWithQAStats on filtered by InvitedByMe.
6d1f0a4453a97e38e501e3035deb466522ae83fe,Henry Ma,2021-04-07,"Merge pull request #1809 from omnae/OE_1410

OE-1421, fixed a bug for null reference."
1524194eeccfc2c96e23bb8632570ceeb58c151d,Henry Ma,2021-04-07,Fixed a bug for null reference.
95da664aafa78f4eeabd579445a186acdf445e6b,Rafael Sliveira Cordeiro,2021-04-06,"Merge pull request #1808 from omnae/staging

Release"
16bd52e9aed13ab4bd03884cd682ee5b81306cd5,Rafael Sliveira Cordeiro,2021-04-06,"Merge pull request #1807 from omnae/hotfix/emailCurrency

Add the CurrentText to the Email Currency"
93017bb4c915577ed3a64c68f6388e98865283fe,Rafael Sliveira Cordeiro,2021-04-06,Add the CurrentText to the Email Currency
aa7e6f92c539f4299c2533cccffb7928a37a41d4,Rafael Sliveira Cordeiro,2021-04-06,"Merge pull request #1804 from omnae/hotfix/emailCurrency

Update the Currency in the Emails"
babee0ee6066aed09cd7a48dbb123af9209f2aea,Rafael Sliveira Cordeiro,2021-04-06,"Merge pull request #1806 from omnae/fix/log

Fix log"
e049dab4835ec7a1ac174436d4dabaf7f0f5866a,Rafael Sliveira Cordeiro,2021-04-06,Fix log
cbe6ea5a0ec3870745586a79414f1ea29970d0c5,Rafael Sliveira Cordeiro,2021-04-06,Update the Currency in the Emails
817a6a7acf8adf4f5404625a894f10313f06c8ee,Henry Ma,2021-04-05,"Merge pull request #1803 from omnae/OE_1410

Updated ISO 4217 CurrencyCodes"
d6d930afe18066c32b1626bf933a0b6beb91332c,Henry Ma,2021-04-05,Updated ISO 4217 CurrencyCodes
e8624ccbfb5ddf9ba6b90dd2efac204ab1d3c1c0,Henry Ma,2021-04-02,"Merge pull request #1802 from omnae/OE_1410

Fixed a bug which caused null reference."
41d6099a374a24cb6f00ed5803ced5d0ea6452fe,Henry Ma,2021-04-02,Fixed a bug which caused null reference.
3733f1d998b7cd5d2be448ace955f071418be527,Henry Ma,2021-04-02,"Merge pull request #1801 from omnae/OE_1410

Modified OE-1409 to take and pass PreferredCurrency by using Preferre…"
3acff6461fe433773e19d4c851f0958eb2b3e3fd,Henry Ma,2021-04-01,Added preferredCurrency to RFQBid table.
c778560eb159f0818a6b1ae258e9fa984323f90d,Henry Ma,2021-04-01,Modified OE-1409 to take and pass PreferredCurrency by using PreferredCurrencyText for the FE.
fc3c3574e1a4e93e48a3d387e10d5e4a4518ca3e,Henry Ma,2021-04-01,"Merge pull request #1800 from omnae/OE_1409

Oe 1409"
9ad8bac40d102d3db30b801b7544fb9b3fced1a5,Henry Ma,2021-03-31,Modified newly added Product property of PreferredCurrency to CurrencyCodes.
0b32e36c3858678286ad6fd01eac9e2a9e0ec104,Henry Ma,2021-03-31,Added new column of PreferredCurrency into Product table and DTO and ViewModel files
2df6eff4486375b7086ed669030e527b79be4a08,Henry Ma,2021-03-31,"Merge pull request #1799 from omnae/staging_hotfix

Staging hotfix"
b9ef8bf4a0e260514fb0d664ef02d6e423e2b732,Henry Ma,2021-03-31,Created new endpoint of SampleApproved for the new PO workflow which will eventaully replace the ApproveSample
06f1581dd767291d7612f397462b681c7ac38fea,Rafael Sliveira Cordeiro,2021-03-31,"Merge pull request #1796 from omnae/feature/qa

Refactor and Add Comments"
d1974506b1534b7c90145b9d5f88317c30cda790,Henry Ma,2021-03-31,Merged from staging
2a1c5e35a54f7a786b367c34bbf3d57c38b99395,Henry Ma,2021-03-31,Merged from Staging
bbccd76ea3b66ea3ee4c0bd42d4fa094c8bab469,Henry Ma,2021-03-31,"Merge pull request #1798 from omnae/master

Merged from master to Staging"
78c0493aa9081f3dca814795f5c200e2e1d7b039,Henry Ma,2021-03-31,"Merge pull request #1797 from omnae/master_hotfix

Added missing State for NCRCustomerCorrectivePartsReceived in State e…"
7198e9e2e65cb6e23faf280eb9020046f47ed4c3,Henry Ma,2021-03-31,Added missing State for NCRCustomerCorrectivePartsReceived in State engine to fix a bug on NCR
a4e1cb0e3e2afa0fd0bf9b793894728e7bffccf7,Rafael Sliveira Cordeiro,2021-03-31,Refactor and Add Comnments
b0ad68579ff016e202d5afc8a4bd73d340e2cea4,Henry Ma,2021-03-29,"Merge pull request #1795 from omnae/OE_1389

Implemented Jira issues: OE-1391, OE-1390, OE-1389, OE-1372"
05a69652af4e00ded0f1adad9409e487c7734443,Henry Ma,2021-03-29,Naming
7ff270fe3ec6a4d74c9b2e9e595c3b0051a8f73f,Henry Ma,2021-03-29,"Modified endpoint name from PlaceOrderV2() to DoProductionRun(), some refactors."
5368ec966ca6c0f3060f6fec8a7d369c9aebeede,Henry Ma,2021-03-29,"Implemented Jira issues: OE-1391, OE-1390, OE-1389, OE-1372"
c96ee0469b2c4b79b5b2a9a80319b4c3b15d2aa3,Rafael Sliveira Cordeiro,2021-03-27,"Merge pull request #1793 from omnae/hotfix/url

Hotfix/url"
ded43751853af5594b3ffcafe02cbcf3bbdd7e55,Rafael Sliveira Cordeiro,2021-03-27,"Merge pull request #1794 from omnae/hotfix/url

Update URL"
44f01cb3af199bf559511c2a3eda04726bba15c6,Rafael Sliveira Cordeiro,2021-03-27,Update URL
26fc3f42262031c0bceecb2a671d0bdc54ceabab,Henry Ma,2021-03-26,"OE-1372, made new endpoint of CompleteProductionV2 which identical to CompleteProduction except no need to enter shipping related info by vendor."
02decf7695b3df0a3ec1efb327d86a886bcc21b4,Henry Ma,2021-03-26,Created new endpoint of PlaceOrderV2 which will be called by vendor instead of customer (like in PlaceOrder).
46dd8a0b049f04d96c05d07ba1877796f5855768,Rafael Sliveira Cordeiro,2021-03-25,"Merge pull request #1792 from omnae/staging

Release- Hotfixes"
d428c13b687202003221f7b7e25c8296e02c1d8c,Rafael Sliveira Cordeiro,2021-03-25,"Merge pull request #1790 from omnae/staging_hotfix

Fixed a bug in search filter"
fa9383e13bf5ffe9dc67b3e61031db001843da23,Rafael Sliveira Cordeiro,2021-03-25,"Merge pull request #1791 from omnae/feature/fixEmailUrl

Feature/fix email url"
879072cbbce952bbed035283bd4c45e1ee1f3cb0,Rafael Sliveira Cordeiro,2021-03-25,Fix OnBoarding
c0c6b37d7ce801385fd0cace60c25a1da0c886b6,Rafael Sliveira Cordeiro,2021-03-25,Fix email URL to the Dashboard
a50299323053b71261b02403e3df2a6b1f2108b2,Henry Ma,2021-03-25,Fixed a bug in search filter
915dccbcaa9dde5ef9301ebf588f24f0637ba79d,Rafael Sliveira Cordeiro,2021-03-25,Merge branch 'staging' of https://github.com/omnae/Omnae into staging
80d583dda96eb11d95c4d38228bd28c2ee70e3ce,Rafael Sliveira Cordeiro,2021-03-24,"Merge pull request #1789 from omnae/feature/curencyText

Currency text to PRD"
e1f1f9e0b599dff8aa39874799c91c56bac060d2,Henry Ma,2021-03-24,Merge remote-tracking branch 'origin/staging' into staging_hotfix
4ff880d8f9ff2abaeace21e3d432c07530ee1ec7,Rafael Sliveira Cordeiro,2021-03-24,"Merge pull request #1788 from omnae/feature/curencyText

BugFix"
4b98bce97378f6a0a46863bebff7773ee26b7d46,Rafael Sliveira Cordeiro,2021-03-24,BugFix
95bf971a24a58eacfc99d778b3a4dfe419cbb8aa,Henry Ma,2021-03-24,CreateBill return void
217c92e76f2883da916e6b6cd09236e79e532055,Rafael Sliveira Cordeiro,2021-03-24,Merge branch 'staging' of https://github.com/omnae/Omnae into staging
89174d5bf5e1f500bff9a0573b79b4e93c5f6918,Rafael Sliveira Cordeiro,2021-03-24,Fix Typo
291ca3090e770cabfaa44246ed3c6ea77c03f601,Rafael Sliveira Cordeiro,2021-03-24,"Merge pull request #1787 from omnae/feature/curencyText

Feature/curency text"
ec4b8844578fdb71d642563afc50a9d4f3c69402,Rafael Sliveira Cordeiro,2021-03-24,Update The Currency To Show in Text
43f80db656ec8e0e2d491addb377d52e94596c8f,Rafael Sliveira Cordeiro,2021-03-23,"Merge pull request #1786 from omnae/feature/qboRefactor

Feature/qbo refactor"
1faed6b12e64d550703410f9956226c672b3373d,Henry Ma,2021-03-23,"Removed changes made previous on CreateBill, since changes will cause error from QBO."
3f76ebba615341e3d917052b2a93aa8d155415a2,Henry Ma,2021-03-23,Revert back from previous changes for PlaceOrder
0f33d894c871119811f4c603924f057df2113da7,Rafael Sliveira Cordeiro,2021-03-23,Merge branch 'staging' of https://github.com/omnae/Omnae into staging
05d0a255af1cc6abc0418c98975367c06edd513f,Henry Ma,2021-03-23,Changed to Staging web.configs
d06d44c72b26cf9902cd5b13d7d2c5f917928650,Henry Ma,2021-03-23,Modified to output two orders for the first-time order in endpoint of PlaceOrder.
4bbd236fde479699846cf6f30406cc11fca41af6,Rafael Sliveira Cordeiro,2021-03-22,Refactor Qbo Code
2ea9d0908890a122dd044148859811b53cf046e3,Henry Ma,2021-03-19,"Merge pull request #1783 from omnae/staging

Merged from Staging"
1edc969fd58b5229485d472d2e79c06d051bd514,Henry Ma,2021-03-19,"Merge pull request #1782 from omnae/staging_hotfix

Fixed a bug when retrieving  ProductSharing table for a given companyId."
49a440121c23e726ba02305c24d797fee9d8f3e7,Henry Ma,2021-03-18,Fixed a bug when retrieving  ProductSharing table for a given companyId.
e84bae6b5d2f8eb93b6ce0a13e158cbf48a30c34,Rafael Sliveira Cordeiro,2021-03-18,"Merge pull request #1780 from omnae/hotfix/onboarding

Hotfix/onboarding"
111b4dc18e200eec17d5bbdb43bb8e2952ded322,Rafael Sliveira Cordeiro,2021-03-18,"Merge pull request #1779 from omnae/hotfix/onboarding

Hotfix/onboarding"
1e6c0b96005785033f6147672e46c3de92e804d5,Rafael Sliveira Cordeiro,2021-03-18,Use email in lowercase
3029d336f8fc938502e28c8d95e768eea5841246,Rafael Sliveira Cordeiro,2021-03-18,Add Config
ad7bd93de37a57cb787dcd7b644e53c91ad62ed1,Rafael Sliveira Cordeiro,2021-03-16,"Merge pull request #1778 from omnae/hotfix/onboarding

Hotfix/onboarding"
41225de4455a0244edbbdc6ee5c73450231a81d3,Rafael Sliveira Cordeiro,2021-03-16,"Merge pull request #1777 from omnae/hotfix/onboarding

Hotfix/onboarding"
2ef5cbd58544efb67f679d9e7fbc5e8d1f672d66,Rafael Sliveira Cordeiro,2021-03-16,Refactor
676b7e9993e44440bb06e0ae7f63553d3d32ac82,Rafael Sliveira Cordeiro,2021-03-16,BugFix
933532cdec07d75339fbac392f6f706b389dddc9,Rafael Sliveira Cordeiro,2021-03-16,Do Not error if happen error in Hubspot integration
9f2dc3fe4482e36fb612f746bb310d188a094eb6,Rafael Sliveira Cordeiro,2021-03-16,Add Configuration to HubSpot
06e1811500469911725f689252d0c677cad8d63e,Rafael Sliveira Cordeiro,2021-03-16,Fix Invitation Process
44bcfe1c6bc5d6d72cf45959d546878bc5411805,Rafael Sliveira Cordeiro,2021-03-16,Improve Validation. New Validation to Phone Number and Fix Post Code Validation
5732a5a7c5aa9bb9658e81a782f723091b1dd8a2,Rafael Sliveira Cordeiro,2021-03-12,Merge branch 'staging' of https://github.com/omnae/Omnae into staging
ea8f5d88a163007be1310b9858eb6d8058920239,Henry Ma,2021-03-12,"Merge pull request #1775 from omnae/staging

Merged from Staging"
9dfd156df07ee531c97f653b31f99b219382aa38,Henry Ma,2021-03-09,"Merge pull request #1774 from omnae/master

Merged from Master"
657e319917a82ca08ef558513d4348f6d93164fe,Henry Ma,2021-03-09,"Merge pull request #1773 from omnae/master_hotfix

Allow range of states from SampleComplete to ProductionComplete to be…"
45ac79c5b91b3dec8b75f4216532828f1fb0b294,Henry Ma,2021-03-09,Allow range of states from SampleComplete to ProductionComplete to be displayed in Order history.
6ca441da5da74c464d195c0abcff9bb871ac9ce7,Rafael Sliveira Cordeiro,2021-03-08,Merge branch 'staging' of https://github.com/omnae/Omnae into staging
0cd7b4c381e501766a78b2327be92ac8e613d854,Henry Ma,2021-03-02,"Merge pull request #1771 from omnae/Staging_hotfix

Modified search by company's primary contact first/last names, and di…"
2f54fa5a2e10b2c992467c1680603e8fef08689f,Henry Ma,2021-03-02,"Modified search by company's primary contact first/last names, and display those in DTO class."
217efb88e1a72a9f2f984b23e7d68862c29bf5e9,Henry Ma,2021-02-26,"Merge pull request #1770 from omnae/Staging_hotfix

web.config, fixed  wrong comments"
8663ee3979c265515e5f095392734068a86ebf05,Henry Ma,2021-02-26,"web.config, fixed  wrong comments"
95b6cb31c4fd2266d5d3bde11fea204c7661c23d,Henry Ma,2021-02-26,"Merge pull request #1769 from omnae/Staging_hotfix

Staging hotfix OE-1187"
27a0295469caa7000ed2bf4ed1a54dc0e6837196,Henry Ma,2021-02-26,Fixed a issue caused by upgrading to .Net 5
59678aed3900ba127ef72d8dcafedbb1131892f0,Henry Ma,2021-02-26,Added primary contact to the search
d5504152de14018415a03f85e12930ad642e7cc6,Henry Ma,2021-02-25,Merge remote-tracking branch 'origin/staging' into Staging_hotfix
62860092e847b8ed1d67e9ccba6e6ba74f94867f,Henry Ma,2021-02-24,"Merge pull request #1768 from omnae/master_hotfix

Merged from Staging"
e42ded08b1277fdbe29a12743e30eb1d430f3bcd,Henry Ma,2021-02-24,"Merge pull request #1767 from omnae/master_hotfixing

Merge"
9343434b15f4759f8519c047b8c6c7c8231ef7ef,Henry Ma,2021-02-24,Merged from Staging
f387d2921939acdcc42fdf29ad35244c01ae9a9b,Rafael Sliveira Cordeiro,2021-02-23,Merge branch 'staging' of https://github.com/omnae/Omnae into staging
68f1922ac629b4637598d4a2c08c04426c51fea3,Rafael Sliveira Cordeiro,2021-02-23,Update Profiles
3e5091472aa817c5bc108a002c60dcdd606b8d43,Rafael Sliveira Cordeiro,2021-02-23,"Merge pull request #1765 from omnae/feature/shippingProfile

Bugfix"
e51963d1f14f5acb55a7cb9c23c326e9f6082b54,Rafael Sliveira Cordeiro,2021-02-23,Bugfix
de92fd7966a6d3c8adc3601d2fd56b8cbb9f6b0a,Rafael Sliveira Cordeiro,2021-02-20,"Merge pull request #1758 from omnae/feature/emailsViaQueue

Emails via queue"
e808c71b6c2f028bff360925bb4ec2e6e2c256de,Rafael Sliveira Cordeiro,2021-02-20,Merge branch 'staging' into feature/emailsViaQueue
9b4612372243f75414244957a39cf461597a2f79,Henry Ma,2021-02-19,"Merge pull request #1764 from omnae/Staging_hotfix

Solved a long-time unsolved issue when performing updating Refresh tokens from QBO."
069cc93ec80f961b8fe5eae9141852b79c3e92d4,Henry Ma,2021-02-19,Merge remote-tracking branch 'origin/staging' into Staging_hotfix
248c8bebba91822becf620c543d95e473cdf3377,Rafael Sliveira Cordeiro,2021-02-19,"Merge pull request #1763 from omnae/feature/shippingProfile

Bug Fix"
73033fcfa5f9de67b90c457d2cce494dfe5539c5,Rafael Sliveira Cordeiro,2021-02-19,Bug Fix
7d2d7dbc9157ea4365dd32a9bfb3174a69ae94ab,Rafael Sliveira Cordeiro,2021-02-19,Merge branch 'staging' into feature/emailsViaQueue
5d222faf0b069e430a2fc467d9b5c92bc6198d1a,Rafael Sliveira Cordeiro,2021-02-19,"Merge pull request #1762 from omnae/feature/shippingProfile

BugFix"
0471c44859ad285e8a53b796ebdbaf22ff79b966,Rafael Sliveira Cordeiro,2021-02-19,BugFix
4da62bb667498a3e194a9441ef77f3b8e5bff145,Henry Ma,2021-02-19,Fixed a long time issue state invalid when update QBO refresh key.
239994e99616466664ef4b014fee900d5d2059b4,Henry Ma,2021-02-18,"Merge pull request #1760 from omnae/Staging_hotfix

Bug fixing"
4aeaffa8c54db76cd8072be42849977b47b3b960,Henry Ma,2021-02-18,Merge remote-tracking branch 'origin/master' into Staging_hotfix
497967216f99ec46323989f184bc53bd6461da88,Henry Ma,2021-02-18,"Merge pull request #1759 from omnae/master_hotfix

Master hotfix"
5da3103fa2b3daf58e4f812f934465266e952e73,Rafael Sliveira Cordeiro,2021-02-18,Update
6012800059421865ff1dec5892526183ee9763cd,Rafael Sliveira Cordeiro,2021-02-18,Fix Big Emails
fc86966f54d90eb96af78b8f50696311155c8ba8,Henry Ma,2021-02-17,Bug fixing
4942057487d4d28cd917649caf24df5f36f98456,Henry Ma,2021-02-17,Merge branch 'master_hotfix_new' into master_hotfix
eb9e4129f2ca791aba987c1f00b31b36f2d32116,Henry Ma,2021-02-17,Bug fixing
7f06046f230974cb99687933b93b41e01edfc1ae,Rafael Sliveira Cordeiro,2021-02-13,Add Config
0f269058edd82aa88802487fdb4ea2d97accf9e7,Rafael Sliveira Cordeiro,2021-02-12,Update MsBuild
