Commit SHA,Author,Date,Commit Message
4cd815351f6b622eb08f3d48488cf587bc335b5a,Henry Ma,2021-07-16,Added implementation of InvoiceForUpdateDtoValidator and InvoiceForCreationDtoValidator
0a3e67f929aaa98d056eba7e9f39dc9a01726857,Henry Ma,2021-07-15,Minro (#25)
a48177fc2c66bbb131adf9098972085a1d0ce41c,Henry Ma,2021-07-15,Minro
fba5e3c87c67403a2ef653efc6110e7b1e91b2ec,Henry Ma,2021-07-15,Merge branch 'main' of https://github.com/omnae/omnae-webapi
bac0e18461c494adcb657e380fae1ed92d934ec2,Henry Ma,2021-07-15,"Merge branch 'invoices' into main

# Conflicts:
#	Omnae.WebApi.FinanceService.Api/WebApi/StartupDemo.cs"
53090668225edde46ac5c87979280f971aae704f,Henry Ma,2021-07-15,"OE-1661, modified Invoice endpoints so that the frontend will be able to specify Action type, Action reason and uploaded document type when they call AddInvoice/UpdateInvoice endpoints. GetInvoice will show history of changes."
1c82b4320d47ab9e9f92062c5ac052045cd649f1,Henry Ma,2021-07-11,"OE-1661, Added new table of [finance].[InvoiceDocumentHistory] to recored history of invoice of documents uploaded by vendor. And setup the table while create/update invoices."
ded9f460e001018302184a66ecc5180b6ce59b61,Henry Ma,2021-06-11,"Invoices (#24)

* Fixed bug in NotificationService

* Fixed a bug caused by endpoint router names

* Implemented OE-1341, OE-1342.

* Fixed bugs that PUT method are not working for both Invoice and InvoiceLines.

* Fixed a bug which cannot change Status value.

* Made CreateTime/LastUpdatedTime automatic generated.

* Added Demo/Production env files. And added databases for Demo/Production.

* Fixed a bug"
195d4172c580970140a3d5818d4ff16a1ddb7113,Henry Ma,2021-06-11,Fixed a bug
b58458bface6a43c9c8ffaeaa96c18ad4536c471,Henry Ma,2021-05-31,"Merged from Invoices (#23)

* Fixed bug in NotificationService

* Fixed a bug caused by endpoint router names

* Implemented OE-1341, OE-1342.

* Fixed bugs that PUT method are not working for both Invoice and InvoiceLines.

* Fixed a bug which cannot change Status value.

* Made CreateTime/LastUpdatedTime automatic generated.

* Added Demo/Production env files. And added databases for Demo/Production."
03747c08c63b007b8468a66cd9410c8b166d7f07,Henry Ma,2021-05-31,Added Demo/Production env files. And added databases for Demo/Production.
94b1deed9b3cf3bdf48c7815166004a66d7e81bd,Henry Ma,2021-05-25,Merge remote-tracking branch 'origin/main' into invoices
2e8a5f71be9a5d741053e14b7a370cd7d48d7e17,Henry Ma,2021-05-25,"Invoices (#22)

* Fixed bug in NotificationService

* Fixed a bug caused by endpoint router names

* Implemented OE-1341, OE-1342.

* Fixed bugs that PUT method are not working for both Invoice and InvoiceLines.

* Fixed a bug which cannot change Status value.

* Made CreateTime/LastUpdatedTime automatic generated."
4ab593eaf7249a0b46a6d06ff29bf50df4ab7a36,Henry Ma,2021-05-25,Made CreateTime/LastUpdatedTime automatic generated.
df995455ccc806298d0f3dd4d2a89c7194b8b122,Viatcheslav Ivanov,2021-05-07,chore: map proper ports for deployment
afa064b2f07d85116f9f6e43286354b0cb6d367a,Henry Ma,2021-05-05,"Invoices (#21)

* Fixed bug in NotificationService

* Fixed a bug caused by endpoint router names

* Implemented OE-1341, OE-1342.

* Fixed bugs that PUT method are not working for both Invoice and InvoiceLines.

* Fixed a bug which cannot change Status value."
4629ce51690dce2f8facc944ac2b2f36aa305641,Henry Ma,2021-05-05,Fixed a bug which cannot change Status value.
70ced58934e4521cbd0508892a434858748b4268,Henry Ma,2021-05-05,Merge branch 'main' of https://github.com/omnae/omnae-webapi into invoices
e6a96cb8926488640c1322f08702351b806f4e54,Henry Ma,2021-05-05,"Invoices (#20)

* Fixed bug in NotificationService

* Fixed a bug caused by endpoint router names

* Implemented OE-1341, OE-1342.

* Fixed bugs that PUT method are not working for both Invoice and InvoiceLines."
3a6b9f772c1db1696a6d98caef4c9bc86a43c98d,Henry Ma,2021-05-05,Fixed bugs that PUT method are not working for both Invoice and InvoiceLines.
54003253073dc9feb642db946933c98447650f80,Henry Ma,2021-04-30,"Modified endpoint router names. (#19)

* Fixed bug in NotificationService

* Fixed a bug caused by endpoint router names

* Implemented OE-1341, OE-1342."
04e5faea08f234caa0c0141d6983d922b873fb4c,Henry Ma,2021-04-30,"Implemented OE-1341, OE-1342."
905e79f6899a14c1c49f3242bece9b22ac10f74b,Henry Ma,2021-04-30,"Merged from Invoices (#18)

* Fixed bug in NotificationService

* Fixed a bug caused by endpoint router names"
a845932be6c908c8f59288429f8d742bf5757609,Henry Ma,2021-04-30,Fixed a bug caused by endpoint router names
a4fb9c7bed9eab633cbdb71b1cebae6db3ea42c4,Henry Ma,2021-04-30,Fixed bug in NotificationService
cb9b9284f983426baa279e15e1336ab32f4b6eaf,Henry Ma,2021-04-30,Modified to include InvoiceLines in a effient way.
70910d48f1ebb58208b19a31febac5a5f7709973,Henry Ma,2021-04-30,Merged from OE-1341
a8306ed576fdb37fe84d2afab90e04a0f2e7b073,Henry Ma,2021-04-30,Added InvoiceLinesDto to Invoice.InvoiceLines.
7db03cf53c611e54f48ccb9a311ef268a61996dc,Henry Ma,2021-04-29,Added new endpoint of GetInvoiceLinesByInvoiceId to InvoiceLines. Automatic generated createTime and updateTime for all tables.
7b02479d2766d06d74b9c05aeef2e9114dd04c1e,Henry Ma,2021-04-28,"Oe 1344 (#17)

* Added two more columns to QboToken table: ClientId and ClientSecret.

* Fixed a bug in filter of Invoices

* Fixed a Routing exception issue.

* Re-implemented InvoiceLines CRUD endpoints.

* Made CreateTime and LastUpdatedTime to be auto generated in database for both Invoice and InvoiceLine tables, so user doesn't need to enter these two dates when create a new record."
f70d10810ba6e8f83099eac68692c44a7af67336,Henry Ma,2021-04-28,"Made CreateTime and LastUpdatedTime to be auto generated in database for both Invoice and InvoiceLine tables, so user doesn't need to enter these two dates when create a new record."
fa376a17c04b03f894e4c0b9637a43bf33478ec6,Henry Ma,2021-04-28,"Merged from OE-1344 (#16)

* Added two more columns to QboToken table: ClientId and ClientSecret.

* Fixed a bug in filter of Invoices

* Fixed a Routing exception issue.

* Re-implemented InvoiceLines CRUD endpoints."
2d1d198ac22f38517e98f82b2b1c18504bec7ed4,Henry Ma,2021-04-28,Re-implemented InvoiceLines CRUD endpoints.
1e8ad2fcd3ed497b0c01c066b0d29802d74711e8,Henry Ma,2021-04-27,"Merge remote-tracking branch 'origin/main' into OE_1344

# Conflicts:
#	Omnae.WebApi.FinanceService.Api/WebApi/Controllers/v1/InvoicesController.cs"
7260c10978f77177f7b66b99733378cf02e636cb,Henry Ma,2021-04-27,Minor
1807e743619329fb506c02ad801d232642729373,Henry Ma,2021-04-27,"Bug fixing (#15)

* Added two more columns to QboToken table: ClientId and ClientSecret.

* Fixed a bug in filter of Invoices

* Fixed a Routing exception issue."
10d8562308d620ea664073f2ad00baccde106ae7,Henry Ma,2021-04-27,Fixed a Routing exception issue.
00496c9d2402c4f60a0b96879494d260a7b46f22,Viatcheslav Ivanov,2021-04-27,Merge branch 'main' of github.com:omnae/omnae-webapi into main
fc4df0a4e78ab6655700a97ee544bd01b303e1f9,Henry Ma,2021-04-27,Fixed a bug in listing invoices and added database for NotificationService
ec10f9d44792e3f0cfb3cc4475bb95587b66a7f5,Viatcheslav Ivanov,2021-04-27,fix db connection
378cfecc0b9d632a4ecb0c68eba61e3a3cb02e26,Rafael Sliveira Cordeiro,2021-04-26,Add Notification Service (#14)
102a20b51f40ad020fac18fdc8ab3cdbe75a7dc3,Henry Ma,2021-04-26,Merged
0727f8a718829bd356e7156535d3641c5e7ec62d,Henry Ma,2021-04-26,Fixed a bug in filter of Invoices
7904800eb3f30a5bf0b2fe39b6b5996b2f8d40c4,Viatcheslav Ivanov,2021-04-26,chore: add demo + production configs
a46c256adce54400acc371803e38b27caf3de2b0,Henry Ma,2021-04-07,Added two more columns to QboToken table: ClientId and ClientSecret. (#13)
6e5b9007176326b60af138c5f074c608ca12b6e8,Henry Ma,2021-04-07,Added two more columns to QboToken table: ClientId and ClientSecret.
2eea85bc58cd86c347d2a9f53908755b489e66b9,Viatcheslav Ivanov,2021-03-29,[OE-1338 ] Add CI/CD using CircleCI and Azure K8S cluster (#12)
25ff8ab1d156ce6dbe6e2c2a4abcb691259a1c4d,Henry Ma,2021-03-26,"Merge pull request #11 from omnae/OE_1344

Applied same fixing for dockerizing to Startup.cs and StartupQa.cs"
5666ea2b7c79f21cd328c1aefd4a9d8b55b7bff2,Henry Ma,2021-03-26,Applied same fixing for dockerizing to Startup.cs and StartupQa.cs
39cfd4365984b94740d3d0a4ce5995319defa6da,Henry Ma,2021-03-26,"Merge pull request #10 from omnae/OE_1344

Removed Environment setting"
2b6e67188301468a5bf29f536d71ccc6ab023880,Henry Ma,2021-03-26,Removed Environment setting
cb6639b0a8d2e5649cca61bf2c9642928052f49c,Henry Ma,2021-03-26,"Merge pull request #9 from omnae/OE_1344

Modified StartupDevelopment.cs about swagger"
824c9a65168223e6ebfc3fa8f99c54f30584777f,Henry Ma,2021-03-26,Modified StartupDevelopment.cs about swagger
6fe246fb16e3a3bf3423a28916ba906cb41819f8,Henry Ma,2021-03-26,"Merge pull request #8 from omnae/OE_1344

Oe 1344"
90d2cc67de601e671d6e52429d8d56b3f546c2e6,Henry Ma,2021-03-26,Solved dockerized issue.
030c122915bc4a30d2f511e6ea93dfeaa91420e3,Henry Ma,2021-03-24,Modified QboApi to remove try catches.
37a2fe3b624392fd9d10bb99a4764067473d0fc3,Henry Ma,2021-03-24,Swagger Package update
0af702fbb1949c6accc5715b7895a5db7ae026be,Henry Ma,2021-03-22,Merge remote-tracking branch 'origin/main' into OE_1344
4278e9a060de83e4c377be57c4bae8a26ee8c927,Henry Ma,2021-03-22,"Merge pull request #7 from omnae/OE_1344

Added QboAccount Service and some other refactors."
049e2fb59a360ab6524ee036cf0f5c0d45814660,Henry Ma,2021-03-22,Added QboAccount Service and some other refactors.
1baeaa8032aaf1580dda3d3e3c735296f37d2d6b,Henry Ma,2021-03-15,"Merge pull request #6 from omnae/OE_1344

Fixed package missmatching issue for Serilog.Sinks.Debug when calling…"
1ca18504ae819e6c7826974a8c66b20367fa7261,Henry Ma,2021-03-15,Fixed package missmatching issue for Serilog.Sinks.Debug when calling TokenRevocationClient in QBO.
975737ff38104c99a6da9cf9cd0eeab7eff9ac30,Henry Ma,2021-03-15,"Merge pull request #5 from omnae/OE_1344

Oe 1344"
f8bb7e1e69912021518b88cf6b6377fe9b295278,Henry Ma,2021-03-15,Removed try catch from web api
342a402f8612850d9ea35fa02492dfafbec45b02,Henry Ma,2021-03-15,Merge branch 'OE_1344' of https://github.com/omnae/omnae-webapi into OE_1344
e7a293610079a49e14070a1dad8f0be231c2e03e,Henry Ma,2021-03-15,Removed try catch
9dfba06952afe907ae34bc37d8dfbb765b2ac606,Rafael Sliveira Cordeiro,2021-03-15,Merge branch 'OE_1344' of https://github.com/omnae/omnae-webapi into OE_1344
7555a864359a1cce1b43f2e1881558351a6e8eac,Rafael Sliveira Cordeiro,2021-03-15,Add Serilog Config
7cc1039bdb088cf0b5273a6254ac780c7fe8bf62,Henry Ma,2021-03-15,"Merge pull request #4 from omnae/OE_1344

Oe-344, added new column to QboToken table and bug fixings"
1260802b2aaa4fef0ae7ae79ef8382fe7d4dcea2,Henry Ma,2021-03-14,Save the UserInfoEndpoint to the new column in QboTokens table.
a44d023fb291ebc8f6721e7708b0339e950265cf,Rafael Sliveira Cordeiro,2021-03-14,Put Docker File int the solution directory
6845656fdaa5e60800b67f9f92b7df7f2ba35980,Henry Ma,2021-03-14,Added route param to endpoint of GetQboTokenByCompanyId
94822ad92141024847634090b4c8dd8d2cbd3e9d,Henry Ma,2021-03-14,Rolled back from last changes.
06f5d4e813f61fc5ad7a5fa265c64245d3bc1f4c,Henry Ma,2021-03-14,Made GetQboTokenByCompanyId async
9d6219551308d54dd3dd672f4929c667efbf4417,Henry Ma,2021-03-14,Added new column of RevocationEndpoint to table QboToken.
d589e52a28962a4c6c6e7456e5c8822ee0de6007,Henry Ma,2021-03-12,Updated database
2df11ab438f4accf69f4333a0b9c7afcb216517f,Henry Ma,2021-03-12,"Merge pull request #3 from omnae/OE_1344

Added more constants to appsettings.Development.json and fixed a coup…"
8c06f2822f17bbf04cb54b5c0949a49f1e108b54,Henry Ma,2021-03-12,Added more constants to appsettings.Development.json and fixed a couple of bugs.
1763d540a5ef65d15f625e026a803676336e786f,Henry Ma,2021-03-12,"Merge pull request #2 from omnae/OE_1344

Refactor and bug fixing."
6e76f88d2f4e9b708730d45b838c9261787e1a47,Henry Ma,2021-03-12,Refactor and bug fixing.
0689b7268b6457001a712d14a7f2d4fc58b7e18a,Henry Ma,2021-03-12,"Merge pull request #1 from omnae/OE_1344

Added QboConnectionController to expose two new endpoints: ConnectToQ…"
60bd52cbd9c9d84fb9cdd5349a1bb65c26608dc1,Henry Ma,2021-03-12,Added QboConnectionController to expose two new endpoints: ConnectToQboAsync and DisconnectFromQboAsync
4bcc398696ee334202753a10f88174f20ad527f3,Henry Ma,2021-03-12,Implemented QboApi and its related library.
4c548bd1ad48d5a3b97ca05c330cc1e8fcca1b7f,Henry Ma,2021-03-12,Merged from main
88dc517c6db60f4dc00ab1cc31f7f8ec992c7720,Henry Ma,2021-03-12,Added cIntegration.QuickBooks class library and added QboToken entity to db.
bac54c787e6effd4104ef1974489163105a7c368,Rafael Sliveira Cordeiro,2021-03-12,Add Docker
cc98a4c6c35b85ed5dc2024f4dc9923962f8f45f,Rafael Sliveira Cordeiro,2021-03-12,Add new endpoints
f7ea6b785420ef0f1c9fa3cb367e639cfdc765fc,Rafael Sliveira Cordeiro,2021-03-12,Config Service
345d2c4acfb0fd8184da91135cd79e8ca575a0ff,Rafael Sliveira Cordeiro,2021-03-12,Add Initial Company Service
72342f51367444700a3a498f7612c33ac7ebec00,Rafael Sliveira Cordeiro,2021-03-12,Add Service Layer
68535401751955b12dcf2a158f04183a953cd772,Rafael Sliveira Cordeiro,2021-03-12,Add Migration
c5ee412917ed6872d7c45fe25d1b1024e4a0b07f,Rafael Sliveira Cordeiro,2021-03-12,Update Nuget
1c7b0d283f81efe1c48f262cfdaccdd6cb69d7ca,Rafael Sliveira Cordeiro,2021-03-11,Add ConnStr
d64d1c82c58895eab14e14936bdb260eda61895a,Rafael Sliveira Cordeiro,2021-03-11,Fix Status
3ec628e39933abcb09c913c5cfbe212d978100f0,Rafael Sliveira Cordeiro,2021-03-11,Add new Prop
6d758438188001ee4b5fbe1f6a2c26f33020aace,Rafael Sliveira Cordeiro,2021-03-11,Fix Status Prop
d5cd16ce023c35ad65c59479c906fb8ebe2186be,Rafael Sliveira Cordeiro,2021-03-11,Remove Unused Controller
d8376d7da7dca23110056f59a3df94c2e2bddae6,Rafael Sliveira Cordeiro,2021-03-11,Update
9b9ed20c8ff0401cc6cb6a3638e4f2b5e643a124,Rafael Sliveira Cordeiro,2021-03-11,Initial Commit
22c2522f8e76d3ad55e7d2c83bce30a92433b0bc,Rafael Sliveira Cordeiro,2021-03-11,Initial Commit
88bc51cd00de5df168beb877853683fc1aebf35b,Rafael Sliveira Cordeiro,2021-03-11,Add Docker
82231d1e7db73a5b02373530e191f98eb3c6ab59,Rafael Sliveira Cordeiro,2021-03-01,Initial commit
