Commit SHA,Author,Date,Commit Message
a0587cac2b6ec3dfcb9e90b081b12644fd6358f8,Isao Kozakai,2021-03-23,"[OE-1036] Correct the add button for the destination address, Change the component structure (#612)"
9c2ed4685c41ea550775244216e537b6a532551e,Isao Kozakai,2021-03-22,Remove an unnecessary component (#611)
d0c17340aba8ed52f486646094af3a9cfaa49847,Isao Kozakai,2021-03-22,"[OE-1036,OE-1037] Bug fix 1 (#610)"
f20995985c68429bf08fc3697367dc2c623e2ac2,Carlos Renato Salim Campos,2021-03-21,[OE-1310] I want to see PO production run (#607)
25b85179e044938b4b9a178b34349867393f8f90,Isao Kozakai,2021-03-21,"[OE- 1036,OE-1037] As user I want to add first time order product to PO (#567)"
62653fdbc9ed8c20eea5df04736cce04a03e30de,Carlos Renato Salim Campos,2021-03-20,[OE-1303] Remove the Brackets (#608)
5d4f62fb0910dafa0e4ddeafd1a43aea77057f7b,Carlos Renato Salim Campos,2021-03-18,[OE-1303]Fix add button spacing (#602)
025c857c90731a73040a9e743cc5f0acd8de090f,,2021-03-18,[OE-1370] Fixed spacing in production deadline (#603)
1194202199d122329ca4933941a283f90095dbde,,2021-03-18,[OE-1355] Fix POList in vendor mode (#605)
6ebe1454501491e04c54acfdd89cb70be691501e,,2021-03-18,[OE-1375] Show parts onboarding errors in app (#597)
d96594d918001298c336e72bd52003acce3b5d05,Carlos Renato Salim Campos,2021-03-18,New Translation (#606)
585773f36555734ccee97b6710d4efb76044ca97,Carlos Renato Salim Campos,2021-03-17,New Translation (#604)
a654d5cb8e673ba8a021c62184b419ff95a9a715,Viatcheslav Ivanov,2021-03-16,test
f75cf0c29be14115e895da4f15d3cd4dfb62230c,Viatcheslav Ivanov,2021-03-16,Merge branch 'main' of github.com:omnae/omnae-app into main
1ace38d5dba713c4bf403a9db119150cdb8f1877,Viatcheslav Ivanov,2021-03-16,fix userpilot bug
3749bc9090d072708b1617075e7236d831e56e94,,2021-03-16,Update dependencies to latest (#593)
41d2b5e175d4340c59e43145531be82044f5a9db,Isao Kozakai,2021-03-16,[OE-1329] Integrate PO status components (#601)
ab9be9f3b4e4957463b93a1e9101af08b0ee5ab5,Viatcheslav Ivanov,2021-03-16,Merge branch 'main' of github.com:omnae/omnae-app into main
621b7e0da865db2c586a3b3116a864b828b9a4b4,Viatcheslav Ivanov,2021-03-16,chore: integrate with userpilot
75e5f985e49183f60e7849db9d2ac0bff5760f7e,Carlos Renato Salim Campos,2021-03-15,[OE-1330] Reason for rejection is mandatory (#600)
13fe0b4b5b607bf311aa96b280e143ffbf2ac74e,Carlos Renato Salim Campos,2021-03-15,[OE-1303] Remove Brackets (#599)
a782997d306c175111e3dc46e592019ec3d2a464,Carlos Renato Salim Campos,2021-03-15,[OE-1301] Change Customer message (#588)
def8662d961660b1adf96f9627ac171a9a640dd3,Isao Kozakai,2021-03-15,[OE-1329] Change status prop (#596)
ba30d5c4d5dcf7ca7e4b5d8330b031f43c44faac,Carlos Renato Salim Campos,2021-03-15,[OE-1367] Get user language (#598)
deae3cff647fb4a4f19ea36c5091e8188a462710,Carlos Renato Salim Campos,2021-03-15,[OE-1330] Fix spacing (#595)
bf823fe2b4de57e28421529d4d5845b0e188a1d4,Carlos Renato Salim Campos,2021-03-15,[OE-1301] Fix Overflow(#594)
30f572f8a37fcb04669ed2685cba01dc5eb61edf,Carlos Renato Salim Campos,2021-03-13,[OE-1367] Load Language (#592)
4fdba9db8d71a2a0ef6661f7634566dc07ac1340,Isao Kozakai,2021-03-13,[OE-1329] Correct the status component of the PO dashboard page (#582)
94d6e38b944194e652cd2a629f30b6b0c72dbd0b,,2021-03-13,[OE-1328] Add PO number validation (#589)
4e2175bbab2897b0a612f7103ab8b34c9d81e583,Carlos Renato Salim Campos,2021-03-12,[OE-1303] Change Message & remove delete button (#591)
652b0aafa403482cf2938f655bf4a926880eb9ef,Carlos Renato Salim Campos,2021-03-12,[OE-1367] Update Translations change a different user (#590)
e96939f97625c118012bd7007b029a239ffa3b56,Carlos Renato Salim Campos,2021-03-12,[OE-1303] Change production run state (#587)
2b9049e993ac9e4e14e5e73e647f83e54de7815e,Carlos Renato Salim Campos,2021-03-12,[OE-1330] Change Top Margin (#585)
b5759a64c18a479c533d230a7012e5cf09c5937e,Carlos Renato Salim Campos,2021-03-12,Translation ZH-CN (#586)
ef376e43845f316b5059db46fd2bf128f7ccce90,Carlos Renato Salim Campos,2021-03-12,[OE-1303] ProductionRun BATCH Update and new States (#584)
368bd0200d701e95a7d114425c4b8f6c96377045,Carlos Renato Salim Campos,2021-03-12,[OE-1301] Layout Change for accept PO (#583)
cb671069e6e6ced6ceb375df433ad0df63b3478d,Carlos Renato Salim Campos,2021-03-11,[OE-1300] Reject PO refetch (#581)
98e10f143d5da99d14d467674093fd4d65c6ab83,Carlos Renato Salim Campos,2021-03-11,Update Translation (#580)
cc53922115d62304601d2b86e2055e0924db8849,Carlos Renato Salim Campos,2021-03-11,[OE-1303] As vendor I want to define production runs (#570)
d897a06006ba7a56d20845b2eda152bc17a80bda,Carlos Renato Salim Campos,2021-03-11,[OE-1300] Reject Purchase Order (#579)
e883a9c057191ba3d0f9d2d92e0fdba86a37c56b,Isao Kozakai,2021-03-11,[OE-1329] As customer I want to wait for vendor to review newly created PO (#574)
21c3922d77bd8dc6ab0314c2ea718d2a1eea27af,Carlos Renato Salim Campos,2021-03-11,[OE-1301] Set default values (#578)
e9b44c98081e998ec2f48c0cf73b130a7f40ea2e,,2021-03-10,[OE-1043] Update region in summary (#571)
80f0bc63d678a71899cd3bffc841235fdf9e3a20,Carlos Renato Salim Campos,2021-03-10,[OE-1066] Validate is Reorder (#576)
b8808ed5a67a8474f194cb9df33705a09aa8f35c,,2021-03-10,[OE-1252] Fix pagination jump in Vendor Selection (#575)
6184e59ee9a323f7eb3b2a619a90985e3150b395,Carlos Renato Salim Campos,2021-03-09,[OE-1352] Update Translation (#572)
0e8ac366b647a7f2e65323c27b6d000d51040233,Carlos Renato Salim Campos,2021-03-09,[OE-1290] Fix colour layout (#573)
cca1c880fde34794eaee34903a69a31ce952d95b,Carlos Renato Salim Campos,2021-03-08,[OE-1301] Include Approve Purchase Order (#566)
4fb05bbc4a359deb67cdd124621f92044857ef5c,,2021-03-08,Update dependencies to latest (#568)
dd000111871627986e33c7c69bd037708264bd48,Carlos Renato Salim Campos,2021-03-08,[OE-1290] Fix summary total (#569)
af01534d1e29cea570e35acc7c48e3c9f6f46827,Carlos Renato Salim Campos,2021-03-04,[OE-1301] I want to accept PO (#563)
3fffb2a18c547af5e18c5aa50537547ae46081e6,Carlos Renato Salim Campos,2021-03-04,[OE-1185] Remove Date (#565)
50f97455b6e2a09c6ee0145e5a6a28a5d110bb78,Carlos Renato Salim Campos,2021-03-04,[OE-1028] Fix Address2 line (#564)
593bff9faeb28726d580e08297ff84de54acd0a3,Carlos Renato Salim Campos,2021-03-03,[OE-1028] Fix Files Validation (#562)
8d2ab66bdf1419ef41ec686872a3644b7a21f684,Carlos Renato Salim Campos,2021-03-03,[OE-1270]Bug fixes 2 & 3 (#561)
cc6ec21ea40a7c7a46c9c73b0a8582e420ac63bf,Viatcheslav Ivanov,2021-03-03,chore: fix e2e tests
90e26fb73f99e6a1923f6b9d95005253fa95cf43,Carlos Renato Salim Campos,2021-03-03,[OE-1185] Add Partner primary contact (#560)
0281083ddb8ebf8090f84b0cf756eb153495ba1a,Carlos Renato Salim Campos,2021-03-03,[OE-1028] Create PO Documents (#559)
5710541b148d74e969dfcfe90a2ac25e65eeb933,,2021-03-03,[OE-1042] Update Carrier Types to be non-capitalized in PO drop-down (#556)
ebb81e50efa5c91c106b6505409586f3202a303d,Carlos Renato Salim Campos,2021-03-03,Fixes PO (#558)
0e4091ecf280e7241ab7465d01d8a0fa10cbff36,Isao Kozakai,2021-03-02,[OE-1184] Make Loading appear only when the user types in the text field (#555)
eae2879078da62e390d49dd53d798b459a57bf78,Carlos Renato Salim Campos,2021-03-02,[OE-1269] Change Files Validation (#554)
6010f4faa34c5b4115149f8dc6956d3b692a8d34,Carlos Renato Salim Campos,2021-03-02,[OE-1028] Fixes Bugs 1 & 2 (#552)
5cba94ce8ca6ffeeed3c2209985a4734142e688f,Carlos Renato Salim Campos,2021-03-02,[OE-1270] Fix Purchase Order Sidebar (#553)
1fcc88150e0b9f54afe01b4d41673f0877d6d80a,Isao Kozakai,2021-03-02,[OE-1184] Add the other loading animations (#551)
52b563cc8f5e425cf2bffc50ac4c07739067de35,,2021-03-02,[OE-1043] Add destination address to PO (#536)
0cbe8ba6cf13e7ede1d924355e99f39a109b517b,Carlos Renato Salim Campos,2021-03-01,[OE-1290] I want to see PO Dashboard with summary (#546)
42176261e0fd546a7fad35a7c03a4833afd7d3de,,2021-03-01,Update dependencies to latest (#550)
bb7d44f91ac9f2c88f8b24c70321cd93d1d52d03,,2021-03-01,[OE-1200] Fix validation for quantity and timing and shipping dialogs (#549)
4d7070df5ba0bff2662bfde4b3e9577b55339555,Carlos Renato Salim Campos,2021-03-01,Fix Vali Js (#548)
ec12a404d87aa1ea8a39e05cc29be2a786011c50,Carlos Renato Salim Campos,2021-02-26,[OE-1028] Submit Draft PO (#545)
80af56bd084ecc8cff8683606e55367fdcd8ac36,,2021-02-25,[OE-1200] Fix quantity errors (#539)
65a9ef542eff42d67e34dd241f17c3f6404e1ca4,Viatcheslav Ivanov,2021-02-25,[OE-1273] Remove terms checkbox from legacy order flow
0e9b8cb56fdf3e6c2b2b37f6c8a5ef0c98b3f69c,,2021-02-25,[OE-1090] Manage shipping addresses merged with manage shipping accounts (#544)
2b17a0cd0ee8623367192dacab5a476911d7c4d2,Viatcheslav Ivanov,2021-02-25,DAMN YOU LINTING
fbad6d4878b6336d7d1b1a3f7bcaf870c236a3fe,Viatcheslav Ivanov,2021-02-25,[OE-1273] Remove terms checkbox from legacy order flow
e208d6562a79a8fd5c5bfeff4491a1a6952e4373,Isao Kozakai,2021-02-25,[OE-1130] Correct the text (#543)
3baa84f6106c74a5413bffe51781a2dda417bc73,Isao Kozakai,2021-02-25,[OE-1047] Make shipments have at least one product with 1 or more quantity (#540)
7e2401680eb656589fab25f21929d6b9ce69de35,Viatcheslav Ivanov,2021-02-25,Damn you linting
0e725d275adba1eb9d60256a8cc94774c516f96b,Isao Kozakai,2021-02-25,"[OE-1206] Correct the style, Make it display the data when the page is refreshed (#542)"
18957eaaf789d5e2357ae2267a8814524de9707a,,2021-02-25,[OE-1091] Manage shipping accounts (#517)
9a68d0543ac95993cdae655c0400e6788c8e28eb,Carlos Renato Salim Campos,2021-02-25,[OE-1253]User cannot update quantities that are not multiple of 10 (#541)
c41d167dd3e3b24c10e894fff0256bc6685a3ca1,Isao Kozakai,2021-02-24,[OE-1184] As user I want to see a loader when my Draft POs are loading (#535)
3f1f2da32d7eea29e578599542d59d939c31e931,,2021-02-24,[OE-1281] Retrieve address type to fix select self as vendor button (#537)
bee9998ae8ea28035ea3c7fc74c524c60feaf3ab,Isao Kozakai,2021-02-24,[OE-1040] Correct key names of shipments (#533)
332e0135891726ec705da62a6d4d3a89e9b5a4ab,Isao Kozakai,2021-02-24,"[OE-1130,OE-1206] As customer i want to know the minimum quantity (#529)"
753e3096faef710ce71299bc7da278bc518d6161,Carlos Renato Salim Campos,2021-02-24,[OE-1270] Fix Currency format (#534)
5029ff0c8b136168801b085978db5ea2b80dec89,Carlos Renato Salim Campos,2021-02-24,[OE-1270] Create Purchase Order List (#531)
90d716d3611aca1f5bc28f650465d5639fee779e,Isao Kozakai,2021-02-24,"[OE-1039] Make PO creation work with either option, and Update the steps for PO creation (#532)"
d332bdf54d636e7661bc41ba64ba9d6b59a0f7ea,Isao Kozakai,2021-02-23,[OE-1047] As customer I want to add and remove product from shipment at PO creation (#523)
bb35ecf62ac0e3bcf619636f581030ea28042921,Carlos Renato Salim Campos,2021-02-23,[OE-1028] As UX I want review step during draft PO creation (#522)
c27b699a4c179c20da8cef61859193b6932601c6,Isao Kozakai,2021-02-23,[OE-1039] Make the productionDeadline creation update Redux state (#530)
f39a183dc909547b188e7801fb096e8eaf090051,,2021-02-23,[OE-1236] Include number samples in bidding offers (#527)
e568545338574de84991417907445819938fc92f,Isao Kozakai,2021-02-22,[OE-1040] Make it clear the error (#528)
e547fe092e6412335775079b26576b9da668fb5a,,2021-02-22,Update dependencies to latest (#526)
d3f3da2ea97cb808b0bb6d07ffc056cb3f7675dc,Isao Kozakai,2021-02-20,[OE-1040] Correct error messages (#525)
ca86a843fff967200af7976949e0d67cb72c2d8c,Isao Kozakai,2021-02-19,"[OE-1041] Change the style for delete buttons, Add the confirmation modal for shipment deletion (#524)"
88a90c360ee6ee8ec1f69dee5cd5c231bfd57832,Carlos Renato Salim Campos,2021-02-19,Part Sharing bug fix (#521)
230e4a188165e2c5395526eeb4fdb13fc9df25f6,Isao Kozakai,2021-02-19,[OE-1039] Bug fix 1 (#520)
4c9a29f304aa9cc616ea6a9c8cfe2b749a1d883e,Isao Kozakai,2021-02-18,"[OE-1026,OE-1039,OE-1040,OE-1041,OE-1000] As UX designer I want shipment strategies step during draft PO creation (#463)"
ef596ee20cbc3241d40c315d746fe9d40acc0273,Isao Kozakai,2021-02-17,Delete type from companyAddress (#519)
9e550767881fde2f379966e683351f4ce9e1e239,,2021-02-16,Update dependencies to latest (#518)
a2b4a2baf553880f71609ec54490ded072f70075,Carlos Renato Salim Campos,2021-02-11,[OE-1234] Fix Subscription (#516)
879e836e39171b01a5bc5b13b922a028c952cffc,Carlos Renato Salim Campos,2021-02-10,Remove x10 validation (#515)
d30a9e1685114d15b0868718d2c55265e6252e15,Carlos Renato Salim Campos,2021-02-10,[OE-1234] Fix Free Plan (#514)
16fd05b39201e88bb4fa38c395bc99f1fddf1db1,Carlos Renato Salim Campos,2021-02-09,[OE-1255] No Primary Subscription Payment Methods (#510)
4bfaa1df2f31bd30ca9b77b73981b5e531e34785,Carlos Renato Salim Campos,2021-02-09,[OE-1234] Fix subscription (#513)
6fccacb0ee2ceab2337ba0cf6985a0dbc282ba9f,Carlos Renato Salim Campos,2021-02-08,[OE-1234] Fix Next Invoice (#512)
e32f40d3475608bde06e4b30a0eb4abcbb05bc58,Carlos Renato Salim Campos,2021-02-08,[OE-1234] New Subscription Plan (#509)
5af12d8568eca728328adb869c1b130b01a247e1,Carlos Renato Salim Campos,2021-02-05,[OE-1228] Add Create Revision to Action Button (#508)
43a5a66148a479d3ba2b60bc7267563847fb93fc,Carlos Renato Salim Campos,2021-02-05,[OE-1228] I want to create revision for RFQ during bidding (#499)
0f5efc4d74c96e05941b36c1f25e00cc60159141,,2021-02-03,Update dependencies to latest (#501)
03256bc3ed1e6665ab727fc47f2bcfbd7570971d,Carlos Renato Salim Campos,2021-02-02,Avoid Click off on Modal Forms (#506)
a36bf48e97f54f4cf7bac3638b4430107ac006b2,Carlos Renato Salim Campos,2021-02-02,Invite partner  clicking off issues (#505)
6248982e7514f5e851e56d9e7d99fbaac96c14ee,,2021-02-01,[OE-1196] Fix Chart Details on Vendor Selection page (#495)
